#procs    time     adapt     lb      mem 
32 2.77199 0.75077 1.59086 784.412 0
64 1.77385 0.428372 1.10522 751.695 8.92857e-06
128 1.12268 0.245132 0.750993 765.816 8.92857e-06
256 0.72472 0.145031 0.507744 752.891 8.92857e-06
512 0.467893 0.091263 0.336181 781.81 1.78571e-05
1024 0.325183 0.0545899 0.245043 803.009 8.92857e-06
2048 0.262871 0.0374764 0.209584 833.706 1.78571e-05
4096 0.252283 0.0267459 0.217012 894.464 1.78571e-05
