#procs    time     adapt     lb      mem 
32 2.08978 0.663337 1.11418 540.279 0
64 1.20151 0.368417 0.670755 388.81 0
256 0.412723 0.12083 0.235857 186.914 8.92857e-06
512 0.248962 0.0734085 0.145023 180.969 8.92857e-06
1024 0.155405 0.0448057 0.0922627 156.985 1.78482e-05
2048 0.108983 0.032513 0.064508 174.236 8.92857e-06
4096 0.0858173 0.0257371 0.0507155 221.191 1.78571e-05
