#procs    time     adapt     lb      mem 
32 2.02251 0.654963 1.07683 565.772 0
64 1.15036 0.360195 0.653311 382.602 8.92857e-06
128 0.66614 0.204862 0.365069 255.736 8.92857e-06
256 0.394047 0.119384 0.219422 181.706 8.92857e-06
512 0.233947 0.0750332 0.13023 172.482 8.92857e-06
1024 0.146987 0.0471536 0.0828981 179.754 1.78571e-05
2048 0.0990296 0.0321379 0.0558308 200.121 1.78571e-05
4096 0.0687753 0.0214699 0.0395387 226.093 1.78571e-05
