#procs    time     adapt     lb      mem 
32 3.70659 0.614701 2.7068 758.176 0
64 2.70771 0.331726 2.13778 770.691 0
128 1.97632 0.181356 1.66645 792.974 0
256 1.67516 0.111831 1.49729 761.258 8.92857e-06
512 1.62568 0.0674005 1.52126 796.469 8.92857e-06
1024 1.83742 0.0434398 1.77806 847.812 8.92857e-06
2048 2.27737 0.0311292 2.23467 870.711 8.92857e-06
4096 3.17271 0.0281653 3.1417 947.789 8.92857e-06
