#procs    time     adapt     lb      mem 
32 2.3022 0.623271 1.31492 715.597 0
64 1.43598 0.365918 0.870323 722.574 8.92857e-06
128 0.88832 0.216065 0.557969 726.934 8.92857e-06
256 0.602721 0.128543 0.407161 713.064 8.92857e-06
512 0.363132 0.0764348 0.251274 758.41 8.92857e-06
1024 0.269977 0.0546434 0.195256 785.887 8.92857e-06
2048 0.193801 0.035325 0.150941 818.041 1.78571e-05
4096 0.184704 0.0274868 0.156226 865.453 8.92857e-06
