#procs    time     adapt     lb      mem 
32 1.94132 0.58783 1.02701 514.943 8.91964e-06
64 1.1118 0.332896 0.600775 337.356 8.91964e-06
128 0.633466 0.187909 0.34884 245.314 8.92857e-06
256 0.382156 0.113224 0.211673 197.792 8.92857e-06
512 0.238642 0.0712838 0.13631 162.159 8.92857e-06
1024 0.156619 0.0469393 0.0931643 183.579 8.92857e-06
2048 0.112644 0.0339056 0.0691948 200.487 8.92857e-06
4096 0.0868975 0.0225144 0.0579734 227.379 1.78571e-05
