#procs    time     adapt     lb      mem 
32 2.65785 0.849192 1.42877 550.156 0
64 1.51942 0.474955 0.852147 361.235 0
128 0.884098 0.276726 0.506441 236.773 8.92857e-06
256 0.530901 0.1666 0.308364 162.16 8.92857e-06
512 0.333681 0.105859 0.193783 178.303 8.92857e-06
1024 0.221466 0.067945 0.130543 177.666 8.92857e-06
2048 0.154477 0.0467518 0.0923342 202.528 8.92857e-06
4096 0.111769 0.0321737 0.0683914 227.031 1.78571e-05
